grid_cod,POINT_X,POINT_Y,Value
10656,722628.585508,4365937.42393,0.1292629987001419
10657,722636.323283,4365937.43156,0.10170599818229675
10658,722644.061135,4365937.4392,0.06370159983634949
10959,722357.757104,4365944.86901,0.10592500120401382
10960,722365.494852,4365944.87637,0.0
10961,722373.232678,4365944.88375,0.0
10962,722380.970429,4365944.89105,0.0
10963,722388.708256,4365944.89844,0.0
10964,722396.446006,4365944.90583,0.0
10965,722404.183757,4365944.91323,0.0
10966,722411.921586,4365944.92065,0.0
10967,722419.65934,4365944.92799,0.0
10968,722427.397092,4365944.93541,0.03015900030732155
10969,722435.134923,4365944.94285,0.0372467003762722
10970,722442.872676,4365944.95029,0.04446600005030632
10971,722450.61043,4365944.95774,0.05180170014500618
10972,722458.348264,4365944.96512,0.05924220010638237
10973,722466.086019,4365944.97259,0.06678389757871628
10974,722473.823852,4365944.98006,0.07087709754705429
10975,722481.561608,4365944.98754,0.07863040268421173
10976,722489.299365,4365944.99503,0.08653070032596588
10977,722497.037202,4365945.00245,0.1494390070438385
10978,722504.774959,4365945.00995,0.15579000115394592
10979,722512.512718,4365945.01746,0.1624850034713745
10980,722520.250554,4365945.02498,0.18293599784374237
10981,722527.988315,4365945.03243,0.1939450055360794
10982,722535.726075,4365945.03996,0.22316700220108032
10983,722543.463913,4365945.04751,0.2577880024909973
10984,722551.201674,4365945.05506,0.29259100556373596
10985,722558.939515,4365945.06254,0.32758501172065735
10986,722566.677277,4365945.0701,0.2605670094490051
10987,722574.415039,4365945.07767,0.18184100091457367
10988,722582.15288,4365945.08526,0.19181400537490845
10989,722589.890643,4365945.09284,0.19943399727344513
10990,722597.628485,4365945.10044,0.22075100243091583
10991,722605.366252,4365945.10797,0.2332649976015091
10992,722613.104017,4365945.11558,0.2255149930715561
10993,722620.84186,4365945.1232,0.19722400605678558
10994,722628.579626,4365945.13082,0.16930599510669708
10995,722636.317393,4365945.13846,0.12964099645614624
10996,722644.05524,4365945.14602,0.10260999947786331
10997,722651.793008,4365945.15367,0.10165999829769135
10998,722659.530853,4365945.16133,0.07512280344963074
10999,722667.268622,4365945.169,0.04891970008611679
11297,722357.751491,4365952.5758,0.14127899706363678
11298,722365.489309,4365952.58317,0.0
11299,722373.22705,4365952.59054,0.0
11300,722380.964792,4365952.59792,0.0
11301,722388.702613,4365952.60523,0.0
11302,722396.440356,4365952.61263,0.0
11303,722404.178099,4365952.62003,0.0
11304,722411.91592,4365952.62744,0.0
11305,722419.653664,4365952.63486,0.0
11306,722427.391486,4365952.64229,0.0
11307,722435.129234,4365952.64965,0.0
11308,722442.866979,4365952.65709,0.02045629918575287
11309,722450.604803,4365952.66454,0.055769000202417374
11310,722458.34255,4365952.672,0.06349559873342514
11311,722466.080297,4365952.67946,0.071321502327919
11312,722473.818125,4365952.68686,0.0756663978099823
11313,722481.555873,4365952.69434,0.08370780199766159
11314,722489.2937,4365952.70183,0.09189029783010483
