POINT_X,POINT_Y,PLA,A,AC,CIB,CICCB,DBB,DOB,P,CUS_1,CUS_2,CUS_3,CUS_4,CUS_5,OC_1,OC_2,OC_3,OC_4,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
721931.203186,4367385.51498,0.2368809073898832,0.7622783617100378,0.0677775275838775,0.7809410798953775,0.5138579906839444,0.2228638247878831,0.2243091765022215,0.0210601777437502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721938.93947,4367385.52202,0.2364014108322395,0.7612099637342844,0.0677775275838775,0.7730366531347508,0.5152160787639418,0.2181335679605978,0.2189900404842497,0.0222793261720012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721946.675832,4367385.52907,0.2361762157170878,0.7596741376626358,0.0677775275838775,0.7740762560236714,0.5286812352503977,0.2134562606961214,0.2137078325205403,0.0459070853929388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721954.412118,4367385.53613,0.2362613253927093,0.7588060205241574,0.0677775275838775,0.7751029058862953,0.5302871336663267,0.2088355096717366,0.20846472102297,0.0619039718191967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721962.148404,4367385.54319,0.2366686341482111,0.7588060205241574,0.0677775275838775,0.83585617005111,0.5304560500941871,0.2042741913785278,0.2032621154592588,0.0619039718191967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721969.88477,4367385.55019,0.2370360726300743,0.7574037362398104,0.0677775275838775,0.8357974263264465,0.5320930821262316,0.2008961730100523,0.198102140873046,0.0641850202164032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721977.621057,4367385.55727,0.2381588113150602,0.7569029386205981,0.0677775275838775,0.8356928919034159,0.5337734362538921,0.1964508658149656,0.1929847972643315,0.0588881300149166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721985.357422,4367385.56435,0.2392632589982223,0.7574037362398104,0.0497635667642422,0.8356928919034159,0.5355004908057257,0.1920773602627183,0.1879129252526742,0.0580715007261889,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721993.093711,4367385.57145,0.2421919001483934,0.7495576308902705,0.0272461157396982,0.8355378056696496,0.5372764317590342,0.1877814093354792,0.1879129252526742,0.0450207533445932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722000.830002,4367385.57847,0.2440602797434039,0.7495576308902705,0.0272461157396982,0.8353228554494863,0.534543628923199,0.1835688545228352,0.1828858092621545,0.0450207533445932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722008.566368,4367385.58558,0.2464458682425152,0.7323628362815031,0.0272461157396982,0.8350385890345471,0.5363795848897003,0.1794440326882676,0.1779063115964498,0.0267302564566175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722016.302658,4367385.5927,0.2488896437066981,0.7483890606538712,0.0272461157396982,0.8346756242328119,0.5382766157371769,0.1754149205628222,0.1734590072576745,0.0225628245471916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722024.038948,4367385.59983,0.2522837548878335,0.7449167194713295,0.0272461157396982,0.8139554732544381,0.5402359800586208,0.1714865851961784,0.1690109873429799,0.0289216298925058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722031.775319,4367385.60688,0.2552285804918655,0.7449167194713295,0.0272461157396982,0.8127678557839457,0.542259731347861,0.1686117425623676,0.1651207588574204,0.0289216298925058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722039.51161,4367385.61402,0.2583802588300068,0.7438148882849034,0.0272461157396982,0.8114251520796874,0.5443479358466338,0.1648791745408766,0.1613115205554604,0.0368784917968873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722047.24798,4367385.62117,0.2617399202450665,0.742779859835806,0.0272461157396982,0.8114251520796874,0.5465028457739772,0.1612684148533857,0.1613115205554604,0.0369956856387435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722054.984272,4367385.62833,0.264901283565915,0.7395078631712171,0.0272461157396982,0.8099086677739811,0.5487222089108533,0.1577888784764828,0.1575911112460344,0.0361924749722137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722062.720565,4367385.63549,0.2672610283180673,0.7403091775757057,0.0272461157396982,0.8081994984500696,0.5510049653894794,0.1544478451452973,0.1539680419457593,0.0329403231678581,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722070.456938,4367385.64259,0.2687996817776715,0.7403091775757057,0.0272461157396982,0.8081149186891714,0.5525597251848955,0.151256157018532,0.1504536859749288,0.0329403231678581,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722078.193232,4367385.64977,0.2699881858624736,0.7371039199644287,0.0497635667642422,0.8059664667329132,0.5549413805759903,0.1482232622630567,0.1470565651922188,0.0304105533436476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722085.929527,4367385.65695,0.2692931791723855,0.7354011188981444,0.0497635667642422,0.803557203841766,0.5573729822363428,0.1460582601849026,0.1437873481840634,0.0236412439349386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722093.665899,4367385.66415,0.2704105487290271,0.7343995236563808,0.0497635667642422,0.8008647947974132,0.5478709363561735,0.1433255272740919,0.1406581021625571,0.0177077137321588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722101.402195,4367385.67135,0.2694602130120748,0.7343995236563808,0.0497635667642422,0.8426504874499483,0.5507737817293882,0.140779865854617,0.1376802112900532,0.0177077137321588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722109.138569,4367385.67856,0.266494912789428,0.7362692360366229,0.0677775275838775,0.8426504874499483,0.5537021964128593,0.1379507151753402,0.1376802112900532,0.0189033622835317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722116.874868,4367385.6857,0.2616601796977895,0.7392407795999524,0.0497635667642422,0.839953457325944,0.5566361754021895,0.1345712474978952,0.1348671630884256,0.0157105280708938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722124.611165,4367385.69293,0.2563222385391202,0.7402758080490497,0.0497635667642422,0.836962708578622,0.5595490232776029,0.1311526152879925,0.1322310464538876,0.0049160905706765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722132.34754,4367385.70016,0.252051032717156,0.7402758080490497,0.0497635667642422,0.8193848217470596,0.5624096726647208,0.1279058312935323,0.1297881895278716,0.0049160905706765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722140.083838,4367385.7074,0.2468542559616077,0.7375379785336679,0.0272461157396982,0.8782691392581867,0.565181359399832,0.1244219580531483,0.1275521015163704,0.0016244939498331,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722147.820139,4367385.71457,0.2428200881646839,0.7374378062730221,0.0272461157396982,0.8747110479590785,0.5678219537385765,0.1218864417964598,0.1255391214028757,0.0096109419977234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722155.556516,4367385.72183,0.2364725196707907,0.7435478047136386,0.0497635667642422,0.8709708441118775,0.5702824367960062,0.1186693852310149,0.1237670301647776,0.0238264324811314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722163.292816,4367385.72909,0.2305150222045568,0.7441821441201527,0.0497635667642422,0.8670650515771563,0.5725073642387412,0.1151441790264325,0.1222535654112284,0.0401805265686863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722171.029194,4367385.73637,0.2241513206360212,0.7441821441201527,0.0497635667642422,0.8670650515771563,0.5744367210535888,0.1118089318676976,0.1222535654112284,0.0401805265686863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722178.765495,4367385.74365,0.219275612617544,0.7379386038922345,0.0497635667642422,0.8526787904250492,0.5760036693285053,0.1084867506165426,0.1210207690489562,0.0590971002996066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722186.501799,4367385.75086,0.2123171323696167,0.74274649030915,0.0497635667642422,0.84862141247448,0.5771406424923468,0.1050202690837924,0.1200927971862687,0.0690056044737668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722194.238178,4367385.75815,0.207265810181943,0.7590731677827777,0.0497635667642422,0.8530170394522836,0.5777785504140311,0.1017662274810576,0.1195087246051864,0.0598170574233925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722201.974481,4367385.76545,0.2035861461485983,0.7590731677827777,0.0497635667642422,0.8489843772762151,0.5778496277972054,0.0993402059638422,0.1200927971862687,0.0598170574233925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722209.710784,4367385.77276,0.1964994233710295,0.7562351660034112,0.0497635667642422,0.8468993601406305,0.5772895539158095,0.0960252601941073,0.1210207690489562,0.034968822917934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722217.447167,4367385.78001,0.1915914106688536,0.755099965293668,0.0497635667642422,0.8431345105352868,0.5760448054468196,0.0915408105934174,0.1222535654112284,0.0208274639738729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722225.183471,4367385.78733,0.1856242153751078,0.7509264819672834,0.0497635667642422,0.8395869216899325,0.5740755048649132,0.0872115200281666,0.1237670301647776,0.0201004920476629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722232.919853,4367385.79467,0.1829390860315215,0.7486561442284748,0.0497635667642422,0.8395869216899325,0.5713571427276166,0.0830620433459769,0.1237670301647776,0.0195469624196271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722240.656159,4367385.80201,0.1803315264632261,0.7486561442284748,0.0272461157396982,0.8363589575204888,0.5691266509790227,0.078961146172833,0.1255391214028757,0.0195469624196271,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722248.392465,4367385.80935,0.1790805452485988,0.7483890606538712,0.0272461157396982,0.8335573229570956,0.5637788231146996,0.0748595243452044,0.1275521015163704,0.022111906901996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722256.128848,4367385.81671,0.179425351184666,0.7484557997071831,0.0272461157396982,0.8210869194187769,0.5590900342859776,0.0709366985653301,0.1297881895278716,0.0364006721953835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722263.865157,4367385.824,0.1793747041199248,0.7500584285128216,0.0272461157396982,0.8197559784627229,0.5537722139282508,0.0681704047479627,0.1322310464538876,0.0504493325176444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722271.601465,4367385.83137,0.1810685356645249,0.7500584285128216,0.0272461157396982,0.8189419682804364,0.5479220749766864,0.064411439389058,0.1348671630884256,0.0504493325176444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722279.33785,4367385.83875,0.1804511372841417,0.7505258566087168,0.0272461157396982,0.8193507237805386,0.5416540169100746,0.0595250222861678,0.1376802112900532,0.055447189210459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722287.074159,4367385.84614,0.180844419512964,0.7548328817190644,0.0272461157396982,0.8202987452727251,0.5351037028045948,0.0548170361379327,0.1406581021625571,0.0529852855895355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722294.81047,4367385.85345,0.1779319371270446,0.7524957412462658,0.0497635667642422,0.8202987452727251,0.5284189179741909,0.050337659118636,0.1406581021625571,0.0492283276529452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722302.546857,4367385.86086,0.1769524822379471,0.7569029386205981,0.0272461157396982,0.8222522016709524,0.5217541381481846,0.0461534515724581,0.1437873481840634,0.0470717320729391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722310.283167,4367385.86827,0.1822193145580652,0.7569029386205981,0.0272461157396982,0.7804230288598764,0.5152638390558977,0.0421529715967304,0.1470565651922188,0.0470717320729391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722318.019555,4367385.87569,0.1753685636867507,0.7580381393303414,0.0272461157396982,0.7894316836081892,0.5090980582303118,0.0386120331986014,0.1504536859749288,0.0459902222698333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722325.755866,4367385.88311,0.1640020162232965,0.7562351660034112,0.0272461157396982,0.799111025053227,0.506548678762612,0.0363395720515877,0.1521938039799031,0.0494843239489098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722333.49218,4367385.89047,0.1543680787696855,0.7532302529134258,0.0272461157396982,0.8093495171361229,0.5010096772469929,0.0339461019031927,0.1459495367188025,0.0443993893362781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722341.228569,4367385.89791,0.151721740736147,0.7532302529134258,0.0272461157396982,0.8199721189609783,0.4961375312918717,0.0318032792308138,0.1397088148111205,0.0443993893362781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722348.964882,4367385.90536,0.1649889981679198,0.7528296275548594,0.0272461157396982,0.8307275418176419,0.4920176927372254,0.0293623884673772,0.1334723646748358,0.0253595303939868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722356.701195,4367385.91281,0.1687149934116427,0.7563353382640571,0.0272461157396982,0.8307275418176419,0.4887069969928984,0.0272450172093823,0.1334723646748358,0.0093963725270438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722364.437589,4367385.9202,0.1794792222953747,0.7544322563604978,0.0272461157396982,0.8393273710494942,0.4862286949083728,0.0246517941161684,0.1272394598919697,0.016509119242266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722372.173903,4367385.92767,0.1908112943031441,0.7544322563604978,0.0272461157396982,0.8498184121369925,0.4845716578719308,0.0220873552947969,0.1210122471902803,0.016509119242266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722379.910295,4367385.93516,0.1939252731396329,0.7509599151746172,0.0272461157396982,0.8591676964687238,0.4836936898974753,0.0197235378972832,0.1147892845758694,0.0269652494963778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722387.646611,4367385.94264,0.1935955598490313,0.7466862595875869,0.0272461157396982,0.8670227616967072,0.4835214613827941,0.0169730509515963,0.1085734343524146,0.0210419789941002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722395.382927,4367385.95014,0.1910364894182957,0.7466528900642698,0.0497635667642422,0.8732509268218516,0.4839660096758807,0.0159511608986972,0.1023639809439964,0.0115214124914562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722403.119323,4367385.95756,0.1941278485537931,0.7467864318482327,0.0497635667642422,0.8780635712300435,0.4849239314261901,0.0149297783805231,0.0961623446603941,0.0146130150011435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722410.85564,4367385.96507,0.1988268249050691,0.7467864318482327,0.0497635667642422,0.881931834996684,0.485794149117485,0.0129701065974491,0.0899699458113872,0.0146130150011435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722418.591957,4367385.97259,0.2030344617888126,0.7462522010216864,0.0497635667642422,0.881931834996684,0.4873733521136385,0.0110436409997957,0.0899699458113872,0.0191342917606368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722426.328353,4367385.98012,0.2142490809028479,0.7424794067378853,0.0497635667642422,0.8850752194052296,0.4885792166833523,0.0088206292237952,0.0837881992857251,0.0328440949829294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722434.064671,4367385.98765,0.2216838336624514,0.7414109450781151,0.1015537041206935,0.881655760495673,0.4904640590513285,0.0064850678194728,0.0776185362352466,0.1064968161331165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722441.800993,4367385.99511,0.2173555198390062,0.7414109450781151,0.1015537041206935,0.8801439672859765,0.49246893144569,0.0052284280897806,0.0714637918584807,0.1064968161331165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722449.53739,4367386.00266,0.3920398793163809,0.7247170117725769,0.1015537041206935,0.8718823870813586,0.4945682645561807,0.0014501055362452,0.0653251099926924,0.146001334211067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721567.592148,4367392.89892,0.060346915309887,0.8481853409711734,0.3244764692636793,0.6382961928788935,0.4919154817379357,0.4566984095571018,0.0,0.0200390705511562,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721575.328402,4367392.90552,0.0665309052165423,0.8481853409711734,0.1015537041206935,0.6398703006475295,0.4920121946731028,0.4513250357038924,0.4532695964802338,0.0200390705511562,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721583.064654,4367392.91221,0.0680550247796833,0.8417415199059802,0.1015537041206935,0.6414831274623385,0.4921188438687324,0.4459277648478274,0.4472334750751897,0.0232483641518887,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721590.800984,4367392.91891,0.0655111561752528,0.8417415199059802,0.3244764692636793,0.6431347433396786,0.4922333095892589,0.4405384154056719,0.4412038155375384,0.0232483641518887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721598.537237,4367392.92561,0.0692534257864693,0.8394377489598377,0.1443368610673271,0.6448274588193754,0.4923533396156444,0.4351599966296375,0.4351805311308051,0.0181861078727624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
