grid_cod,POINT_X,POINT_Y,Value
10307,722543.475428,4365929.63379,0.1343419998884201
10308,722551.213282,4365929.64135,0.1343419998884201
10309,722558.951059,4365929.6489,0.13384400308132172
10310,722566.688914,4365929.65647,0.13334399461746216
10311,722574.426694,4365929.66396,0.1328430026769638
10312,722582.164472,4365929.67154,0.1323390007019043
10313,722589.902328,4365929.67913,0.1318330019712448
10314,722597.640108,4365929.68672,0.13132500648498535
10315,722605.377965,4365929.69433,0.1308159977197647
10316,722613.115748,4365929.70186,0.1308159977197647
10317,722620.853529,4365929.70948,0.13030500710010529
10621,722357.762715,4365937.16221,0.28467100858688354
10622,722365.500471,4365937.16957,0.28467100858688354
10623,722373.238229,4365937.17687,0.2823610007762909
10624,722380.976064,4365937.18425,0.28004899621009827
10625,722388.713821,4365937.19163,0.27773600816726685
10626,722396.451656,4365937.19903,0.27542200684547424
10627,722404.189417,4365937.20635,0.27310699224472046
10628,722411.927176,4365937.21376,0.14173799753189087
10629,722419.665013,4365937.22118,0.14128300547599792
10630,722427.402773,4365937.22861,0.14128300547599792
10631,722435.140611,4365937.23604,0.14082500338554382
10632,722442.878374,4365937.24341,0.14036299288272858
10633,722450.616136,4365937.25086,0.13989700376987457
10634,722458.353975,4365937.25831,0.1394280046224594
10635,722466.091738,4365937.26578,0.1389559954404831
10636,722473.829501,4365937.27325,0.13847999274730682
10637,722481.567345,4365937.28065,0.1380009949207306
10638,722489.305109,4365937.28814,0.1380009949207306
10639,722497.042874,4365937.29564,0.1375190019607544
10640,722504.780717,4365937.30314,0.13703399896621704
10641,722512.518483,4365937.31065,0.13654600083827972
10642,722520.256251,4365937.31809,0.13605499267578125
10643,722527.994096,4365937.32562,0.135561004281044
10644,722535.731863,4365937.33315,0.1350640058517456
10645,722543.469708,4365937.34069,0.13456499576568604
10646,722551.207479,4365937.34817,0.13456499576568604
10647,722558.945248,4365937.35572,0.13406400382518768
10648,722566.683095,4365937.36329,0.13356000185012817
10649,722574.420866,4365937.37086,0.1330540031194687
10650,722582.158714,4365937.37844,0.13254499435424805
10651,722589.896487,4365937.38595,0.1320350021123886
10652,722597.634259,4365937.39355,0.131522998213768
10653,722605.372109,4365937.40115,0.13100899755954742
10654,722613.109881,4365937.40876,0.13100899755954742
10655,722620.847655,4365937.41638,0.13049399852752686
10656,722628.585508,4365937.42393,0.1299770027399063
10657,722636.323283,4365937.43156,0.12945899367332458
10658,722644.061135,4365937.4392,0.12893900275230408
10959,722357.757104,4365944.86901,0.2851629853248596
10960,722365.494852,4365944.87637,0.2851629853248596
10961,722373.232678,4365944.88375,0.282835990190506
10962,722380.970429,4365944.89105,0.28050801157951355
10963,722388.708256,4365944.89844,0.2781769931316376
10964,722396.446006,4365944.90583,0.275846004486084
10965,722404.183757,4365944.91323,0.273514986038208
10966,722411.921586,4365944.92065,0.14201800525188446
10967,722419.65934,4365944.92799,0.14156100153923035
10968,722427.397092,4365944.93541,0.14156100153923035
10969,722435.134923,4365944.94285,0.1410990059375763
10970,722442.872676,4365944.95029,0.14063400030136108
10971,722450.61043,4365944.95774,0.1401659995317459
10972,722458.348264,4365944.96512,0.1396940052509308
10973,722466.086019,4365944.97259,0.13921800255775452
10974,722473.823852,4365944.98006,0.13873900473117828
10975,722481.561608,4365944.98754,0.1382569968700409
10976,722489.299365,4365944.99503,0.1382569968700409
10977,722497.037202,4365945.00245,0.13777099549770355
10978,722504.774959,4365945.00995,0.13728199899196625
10979,722512.512718,4365945.01746,0.13679000735282898
10980,722520.250554,4365945.02498,0.13629600405693054
10981,722527.988315,4365945.03243,0.13579800724983215
10982,722535.726075,4365945.03996,0.1352970004081726
10983,722543.463913,4365945.04751,0.13479399681091309
10984,722551.201674,4365945.05506,0.13479399681091309
10985,722558.939515,4365945.06254,0.1342879980802536
10986,722566.677277,4365945.0701,0.13378000259399414
10987,722574.415039,4365945.07767,0.1332699954509735
10988,722582.15288,4365945.08526,0.13275699317455292
10989,722589.890643,4365945.09284,0.13224199414253235
10990,722597.628485,4365945.10044,0.1317249983549118
10991,722605.366252,4365945.10797,0.13120700418949127
10992,722613.104017,4365945.11558,0.13120700418949127
10993,722620.84186,4365945.1232,0.13068699836730957
10994,722628.579626,4365945.13082,0.1301649957895279
10995,722636.317393,4365945.13846,0.12964199483394623
10996,722644.05524,4365945.14602,0.1291169971227646
10997,722651.793008,4365945.15367,0.12859199941158295
10998,722659.530853,4365945.16133,0.12806500494480133
10999,722667.268622,4365945.169,0.12753799557685852
11297,722357.751491,4365952.5758,0.28566399216651917
11298,722365.489309,4365952.58317,0.28566399216651917
11299,722373.22705,4365952.59054,0.28332000970840454
11300,722380.964792,4365952.59792,0.28097400069236755
11301,722388.702613,4365952.60523,0.2786270081996918
11302,722396.440356,4365952.61263,0.2762790024280548
11303,722404.178099,4365952.62003,0.27393001317977905
11304,722411.91592,4365952.62744,0.14230400323867798
11305,722419.653664,4365952.63486,0.1418430060148239
11306,722427.391486,4365952.64229,0.1418430060148239
11307,722435.129234,4365952.64965,0.1413789987564087
11308,722442.866979,4365952.65709,0.14091099798679352
11309,722450.604803,4365952.66454,0.14044000208377838
11310,722458.34255,4365952.672,0.1399639993906021
11311,722466.080297,4365952.67946,0.13948599994182587
11312,722473.818125,4365952.68686,0.1390029937028885
11313,722481.555873,4365952.69434,0.13851700723171234
11314,722489.2937,4365952.70183,0.13851700723171234
11315,722497.031449,4365952.70933,0.13802799582481384
11316,722504.769201,4365952.71675,0.13753600418567657
11317,722512.507029,4365952.72427,0.13704000413417816
11318,722520.24478,4365952.73178,0.13654200732707977
11319,722527.982532,4365952.73931,0.13604000210762024
11320,722535.720364,4365952.74677,0.13553500175476074
11321,722543.458117,4365952.75431,0.13502800464630127
11322,722551.195947,4365952.76186,0.13502800464630127
11323,722558.933701,4365952.76942,0.13451799750328064
11324,722566.671455,4365952.77699,0.13400599360466003
11325,722574.40929,4365952.78448,0.13349099457263947
11326,722582.147045,4365952.79206,0.13297300040721893
11327,722589.884801,4365952.79965,0.13245399296283722
11328,722597.622635,4365952.80725,0.13193300366401672
11329,722605.360392,4365952.81485,0.13140900433063507
11330,722613.098227,4365952.82247,0.13140900433063507
11331,722620.835987,4365952.83001,0.13088400661945343
11332,722628.573746,4365952.83763,0.1303579956293106
11333,722636.311582,4365952.84527,0.12982900440692902
11334,722644.049342,4365952.85291,0.12929999828338623
11335,722651.787104,4365952.86048,0.12876899540424347
11336,722659.524942,4365952.86814,0.1282380074262619
11337,722667.262703,4365952.87581,0.12770499289035797
11338,722675.000465,4365952.88348,0.12770499289035797
11339,722682.738307,4365952.89109,0.12717199325561523
11340,722690.47607,4365952.89878,0.1266389936208725
11634,722350.008144,4365960.2753,0.28853100538253784
11635,722357.745876,4365960.28266,0.2861729860305786
11636,722365.483689,4365960.28995,0.2861729860305786
11637,722373.221422,4365960.29732,0.2838119864463806
11638,722380.959233,4365960.30471,0.28144899010658264
11639,722388.696968,4365960.3121,0.2790850102901459
11640,722396.434703,4365960.31949,0.27671998739242554
11641,722404.172518,4365960.32682,0.2743540108203888
11642,722411.910254,4365960.33423,0.14259399473667145
11643,722419.64799,4365960.34165,0.1421310007572174
11644,722427.385804,4365960.34908,0.1421310007572174
11645,722435.123542,4365960.35651,0.1416649967432022
11646,722442.861358,4365960.36396,0.14119400084018707
11647,722450.599098,4365960.37133,0.1407189965248108
11648,722458.336838,4365960.37879,0.14024099707603455
11649,722466.074655,4365960.38626,0.13975800573825836
11650,722473.812395,4365960.39373,0.139273002743721
11651,722481.550138,4365960.40113,0.1387840062379837
11652,722489.287957,4365960.40862,0.1387840062379837
11653,722497.025698,4365960.41612,0.13829100131988525
11654,722504.763518,4365960.42363,0.13779500126838684
11655,722512.501261,4365960.43114,0.13729499280452728
11656,722520.239007,4365960.43858,0.13679300248622894
11657,722527.976828,4365960.44611,0.13628700375556946
11658,722535.714573,4365960.45364,0.1357789933681488
11659,722543.452318,4365960.46119,0.1352670043706894
11660,722551.190143,4365960.46866,0.1352670043706894
11661,722558.927889,4365960.47622,0.1347530037164688
11662,722566.665635,4365960.48378,0.13423599302768707
11663,722574.40346,4365960.49136,0.13371700048446655
11664,722582.141208,4365960.49894,0.13319499790668488
11665,722589.879033,4365960.50653,0.13267099857330322
11666,722597.616784,4365960.51405,0.1321450024843216
11667,722605.354534,4365960.52165,0.1316169947385788
11668,722613.092361,4365960.52927,0.1316169947385788
11669,722620.830111,4365960.53689,0.13108700513839722
11670,722628.567864,4365960.54444,0.13055500388145447
11671,722636.305693,4365960.55207,0.13002200424671173
11672,722644.043445,4365960.55972,0.12948699295520782
11673,722651.781275,4365960.56737,0.1289519965648651
11674,722659.519028,4365960.57503,0.12841500341892242
11675,722667.256784,4365960.58262,0.12787699699401855
11676,722674.994615,4365960.59029,0.12787699699401855
11677,722682.73237,4365960.59797,0.12733900547027588
11678,722690.470125,4365960.60566,0.12680000066757202
11679,722698.207961,4365960.61328,0.12625999748706818
11680,722705.945717,4365960.62099,0.12572099268436432
11972,722350.002539,4365967.98208,0.28853100538253784
11973,722357.740341,4365967.98944,0.2861729860305786
11974,722365.478066,4365967.99681,0.2861729860305786
11975,722373.215791,4365968.00418,0.2838119864463806
11976,722380.953597,4365968.01149,0.28144899010658264
11977,722388.691324,4365968.01887,0.2790850102901459
11978,722396.429128,4365968.02627,0.27671998739242554
11979,722404.166856,4365968.03368,0.2743540108203888
11980,722411.904584,4365968.04109,0.14259399473667145
11981,722419.642391,4365968.04851,0.1421310007572174
11982,722427.380122,4365968.05586,0.1421310007572174
11983,722435.117852,4365968.0633,0.1416649967432022
11984,722442.85566,4365968.07074,0.14119400084018707
11985,722450.593391,4365968.07819,0.1407189965248108
11986,722458.331125,4365968.08557,0.14024099707603455
11987,722466.068934,4365968.09304,0.13975800573825836
11988,722473.806667,4365968.10051,0.139273002743721
11989,722481.544477,4365968.108,0.1387840062379837
11990,722489.282211,4365968.11549,0.1387840062379837
11991,722497.019947,4365968.12291,0.13829100131988525
11992,722504.757759,4365968.13041,0.13779500126838684
11993,722512.495494,4365968.13792,0.13729499280452728
11994,722520.23323,4365968.14544,0.13679300248622894
11995,722527.971046,4365968.1529,0.13628700375556946
11996,722535.708783,4365968.16043,0.1357789933681488
11997,722543.446598,4365968.16798,0.1352670043706894
11998,722551.184336,4365968.17553,0.1352670043706894
11999,722558.922074,4365968.18309,0.1347530037164688
12000,722566.659893,4365968.19058,0.13423599302768707
12001,722574.397632,4365968.19815,0.13371700048446655
12002,722582.135372,4365968.20573,0.13319499790668488
12003,722589.87319,4365968.21332,0.13267099857330322
12004,722597.610931,4365968.22092,0.1321450024843216
12005,722605.348675,4365968.22845,0.1316169947385788
12006,722613.086495,4365968.23606,0.1316169947385788
12007,722620.824237,4365968.24368,0.13108700513839722
12008,722628.562058,4365968.25131,0.13055500388145447
12009,722636.299802,4365968.25895,0.13002200424671173
12010,722644.037548,4365968.26651,0.12948699295520782
12011,722651.77537,4365968.27417,0.1289519965648651
12012,722659.513116,4365968.28182,0.12841500341892242
12013,722667.250939,4365968.28949,0.12787699699401855
12014,722674.988685,4365968.29717,0.12787699699401855
12015,722682.726435,4365968.30477,0.12733900547027588
12016,722690.46426,4365968.31246,0.12680000066757202
12017,722698.202008,4365968.32016,0.12625999748706818
12018,722705.939756,4365968.32786,0.12572099268436432
12019,722713.677585,4365968.3355,0.12518100440502167
12020,722721.415335,4365968.34322,-9999.0
12021,722729.153162,4365968.35095,-9999.0
12309,722342.259214,4365975.68157,0.2914389967918396
12310,722349.99693,4365975.68893,0.28906598687171936
12311,722357.734727,4365975.69621,0.28669100999832153
12312,722365.472444,4365975.70358,0.28669100999832153
12313,722373.21024,4365975.71095,0.28431299328804016
12314,722380.947958,4365975.71833,0.28193199634552
12315,722388.685677,4365975.72572,0.2795509994029999
12316,722396.423476,4365975.73304,0.27716800570487976
12317,722404.161196,4365975.74045,0.27478501200675964
12318,722411.898917,4365975.74786,0.14289100468158722
12319,722419.636716,4365975.75528,0.14242500066757202
12320,722427.374437,4365975.76271,0.14242500066757202
12321,722435.112162,4365975.77007,0.14195500314235687
12322,722442.849962,4365975.77752,0.14148199558258057
12323,722450.587685,4365975.78497,0.14100399613380432
12324,722458.325486,4365975.79243,0.14052200317382812
12325,722466.063211,4365975.79989,0.14003700017929077
12326,722473.800938,4365975.80729,0.13954800367355347
12327,722481.538741,4365975.81478,0.13905499875545502
12328,722489.276467,4365975.82227,0.13905499875545502
12329,722497.01427,4365975.82976,0.1385589987039566
12330,722504.751997,4365975.83727,0.13805900514125824
12331,722512.489727,4365975.8447,0.13755600154399872
12332,722520.227533,4365975.85223,0.13705000281333923
12333,722527.965261,4365975.85976,0.1365399956703186
12334,722535.702991,4365975.86729,0.136026993393898
12335,722543.4408,4365975.87476,0.13551199436187744
12336,722551.17853,4365975.88231,0.13551199436187744
12337,722558.916338,4365975.88987,0.13499300181865692
12338,722566.654069,4365975.89744,0.13447199761867523
12339,722574.391801,4365975.90501,0.13394799828529358
12340,722582.129536,4365975.91252,0.13342200219631195
12341,722589.867346,4365975.92011,0.13289299607276917
12342,722597.60508,4365975.92771,0.1323619931936264
12343,722605.342891,4365975.93531,0.13182899355888367
12344,722613.080625,4365975.94293,0.13182899355888367
12345,722620.818363,4365975.95047,0.13129399716854095
12346,722628.556176,4365975.9581,0.13075800240039825
12347,722636.293912,4365975.96574,0.13021999597549438
12348,722644.031726,4365975.97338,0.12967999279499054
12349,722651.769463,4365975.98103,0.1291390061378479
12350,722659.507203,4365975.98861,0.12859700620174408
12351,722667.245018,4365975.99628,0.1280529946088791
12352,722674.982757,4365976.00396,0.1280529946088791
12353,722682.720574,4365976.01164,0.12750999629497528
12354,722690.458314,4365976.01933,0.1269650012254715
12355,722698.196056,4365976.02695,0.1264200061559677
12356,722705.933875,4365976.03466,0.12587499618530273
12357,722713.671616,4365976.04237,0.12533000111579895
12358,722721.409358,4365976.05009,0.12478499859571457
12359,722729.14718,4365976.05775,0.12424000352621078
12647,722342.253615,4365983.38834,0.29200100898742676
12648,722349.991401,4365983.39569,0.28960999846458435
12649,722357.72911,4365983.40305,0.28721699118614197
12650,722365.46682,4365983.41041,0.28721699118614197
12651,722373.20461,4365983.41771,0.2848219871520996
12652,722380.942321,4365983.4251,0.2824240028858185
12653,722388.68011,4365983.43249,0.28002500534057617
12654,722396.417821,4365983.43989,0.2776249945163727
12655,722404.155534,4365983.44729,0.2752240002155304
12656,722411.893326,4365983.45463,0.14319300651550293
12657,722419.63104,4365983.46205,0.14272400736808777
12658,722427.368754,4365983.46948,0.14272400736808777
12659,722435.106546,4365983.47692,0.14225199818611145
12660,722442.844261,4365983.48436,0.1417749971151352
12661,722450.581979,4365983.49174,0.14129400253295898
12662,722458.319772,4365983.4992,0.14080899953842163
12663,722466.057489,4365983.50666,0.14032100141048431
12664,722473.795284,4365983.51414,0.13982799649238586
12665,722481.533001,4365983.52162,0.13933199644088745
12666,722489.270722,4365983.52904,0.13933199644088745
12667,722497.008518,4365983.53654,0.1388320028781891
12668,722504.746237,4365983.54404,0.13832899928092957
12669,722512.484035,4365983.55156,0.1378220021724701
12670,722520.221757,4365983.559,0.13731199502944946
12671,722527.959478,4365983.56653,0.13679799437522888
12672,722535.697277,4365983.57407,0.13628099858760834
12673,722543.434999,4365983.58161,0.13576200604438782
12674,722551.172722,4365983.58916,0.13576200604438782
12675,722558.910524,4365983.59665,0.13523900508880615
12676,722566.648248,4365983.60421,0.13471299409866333
12677,722574.385972,4365983.61179,0.13418500125408173
12678,722582.123774,4365983.61937,0.13365399837493896
12679,722589.861502,4365983.62689,0.13312099874019623
12680,722597.599228,4365983.63448,0.13258500397205353
12681,722605.337031,4365983.64209,0.13204699754714966
12682,722613.074758,4365983.64971,0.13204699754714966
12683,722620.812563,4365983.65733,0.1315069943666458
12684,722628.550291,4365983.66496,0.130964994430542
12685,722636.288021,4365983.67252,0.13042199611663818
12686,722644.025828,4365983.68016,0.1298770010471344
12687,722651.763557,4365983.68781,0.12933099269866943
12688,722659.501365,4365983.69548,0.12878300249576569
12689,722667.239095,4365983.70314,0.12823399901390076
12690,722674.976829,4365983.71074,0.12823399901390076
12691,722682.714638,4365983.71843,0.12768499553203583
12692,722690.45237,4365983.72612,0.1271349936723709
12693,722698.190102,4365983.73381,0.126583993434906
12694,722705.927915,4365983.74144,0.1260329931974411
12695,722713.665649,4365983.74916,0.1254819929599762
12696,722721.403461,4365983.75688,0.12493199855089188
12697,722729.141196,4365983.76461,0.12438099831342697
12985,722342.248091,4365991.09517,0.2925710082054138
12986,722349.985792,4365991.10252,0.2901630103588104
12987,722357.723496,4365991.1098,0.2877520024776459
12988,722365.461275,4365991.11717,0.2877520024776459
12989,722373.198978,4365991.12455,0.28533899784088135
12990,722380.936681,4365991.13193,0.28292399644851685
12991,722388.674464,4365991.13924,0.28050699830055237
12992,722396.412168,4365991.14664,0.2780889868736267
12993,722404.14995,4365991.15405,0.27567100524902344
12994,722411.887656,4365991.16146,0.14350000023841858
12995,722419.625361,4365991.16889,0.14302900433540344
12996,722427.36307,4365991.17624,0.14302900433540344
12997,722435.100854,4365991.18368,0.14255400002002716
12998,722442.838562,4365991.19112,0.14207400381565094
12999,722450.576347,4365991.19858,0.14158999919891357
13000,722458.314056,4365991.20603,0.14110200107097626
13001,722466.051767,4365991.21343,0.1406099945306778
13002,722473.789554,4365991.2209,0.14011499285697937
13003,722481.527264,4365991.22839,0.139614999294281
13004,722489.265052,4365991.23588,0.139614999294281
13005,722497.002763,4365991.24338,0.13911199569702148
13006,722504.740477,4365991.25081,0.13860400021076202
13007,722512.478266,4365991.25832,0.1380939930677414
13008,722520.215979,4365991.26584,0.137580007314682
13009,722527.953693,4365991.27337,0.13706199824810028
13010,722535.691486,4365991.28083,0.1365409940481186
13011,722543.4292,4365991.28838,0.13601699471473694
13012,722551.166993,4365991.29593,0.13601699471473694
13013,722558.904708,4365991.30349,0.13549000024795532
13014,722566.642424,4365991.31106,0.13495999574661255
13015,722574.38022,4365991.31856,0.1344269961118698
13016,722582.117937,4365991.32614,0.1338910013437271
13017,722589.855655,4365991.33373,0.13335299491882324
13018,722597.59345,4365991.34133,0.1328130066394806
13019,722605.331169,4365991.34894,0.1322699934244156
13020,722613.06889,4365991.35648,0.1322699934244156
13021,722620.806687,4365991.3641,0.1317249983549118
13022,722628.544407,4365991.37173,0.13117800652980804
13023,722636.282206,4365991.37937,0.13062900304794312
13024,722644.019927,4365991.38701,0.1300790011882782
13025,722651.757651,4365991.39459,0.1295270025730133
13026,722659.495451,4365991.40225,0.12897400557994843
13027,722667.233174,4365991.40992,0.12841999530792236
13028,722674.970974,4365991.4176,0.12841999530792236
