grid_cod,POINT_X,POINT_Y,Value
10987,722574.415039,4365945.07767,673.8579711914062
10988,722582.15288,4365945.08526,665.8800048828125
10989,722589.890643,4365945.09284,659.89697265625
10990,722597.628485,4365945.10044,651.9199829101562
10991,722605.366252,4365945.10797,643.9439697265625
10992,722613.104017,4365945.11558,635.968994140625
10993,722620.84186,4365945.1232,627.9940185546875
10994,722628.579626,4365945.13082,620.0189819335938
10995,722636.317393,4365945.13846,612.0460205078125
10996,722644.05524,4365945.14602,604.072998046875
10997,722651.793008,4365945.15367,598.093994140625
10998,722659.530853,4365945.16133,590.1220092773438
10999,722667.268622,4365945.169,582.1240234375
11297,722357.751491,4365952.5758,845.7000122070312
11298,722365.489309,4365952.58317,840.0430297851562
11299,722373.22705,4365952.59054,834.385986328125
11300,722380.964792,4365952.59792,828.72900390625
11301,722388.702613,4365952.60523,823.072021484375
11302,722396.440356,4365952.61263,817.4149780273438
11303,722404.178099,4365952.62003,811.7589721679688
11304,722411.91592,4365952.62744,807.5170288085938
11305,722419.653664,4365952.63486,801.8900146484375
11306,722427.391486,4365952.64229,796.3040161132812
11307,722435.129234,4365952.64965,790.7589721679688
11308,722442.866979,4365952.65709,785.2570190429688
11309,722450.604803,4365952.66454,779.7969970703125
11310,722458.34255,4365952.672,774.3820190429688
11311,722466.080297,4365952.67946,769.0120239257812
11312,722473.818125,4365952.68686,765.0150146484375
11313,722481.555873,4365952.69434,759.4340209960938
11314,722489.2937,4365952.70183,753.7769775390625
11315,722497.031449,4365952.70933,748.1309814453125
11316,722504.769201,4365952.71675,742.5280151367188
11317,722512.507029,4365952.72427,735.2009887695312
11318,722520.24478,4365952.73178,727.2139892578125
11319,722527.982532,4365952.73931,721.2239990234375
11320,722535.720364,4365952.74677,713.2379760742188
11321,722543.458117,4365952.75431,705.2520141601562
11322,722551.195947,4365952.76186,697.2659912109375
11323,722558.933701,4365952.76942,689.281005859375
11324,722566.671455,4365952.77699,681.2960205078125
11325,722574.40929,4365952.78448,673.3109741210938
11326,722582.147045,4365952.79206,665.3270263671875
11327,722589.884801,4365952.79965,659.3389892578125
11328,722597.622635,4365952.80725,651.3560180664062
11329,722605.360392,4365952.81485,643.3720092773438
11330,722613.098227,4365952.82247,635.3900146484375
11331,722620.835987,4365952.83001,627.406982421875
11332,722628.573746,4365952.83763,619.426025390625
11333,722636.311582,4365952.84527,611.4439697265625
11334,722644.049342,4365952.85291,603.4630126953125
11335,722651.787104,4365952.86048,597.47802734375
11336,722659.524942,4365952.86814,589.4979858398438
11337,722667.262703,4365952.87581,581.5189819335938
11338,722675.000465,4365952.88348,573.5399780273438
11339,722682.738307,4365952.89109,565.56201171875
11340,722690.47607,4365952.89878,557.583984375
11634,722350.008144,4365960.2753,844.2869873046875
11635,722357.745876,4365960.28266,840.0430297851562
11636,722365.483689,4365960.28995,834.385986328125
11637,722373.221422,4365960.29732,828.72900390625
11638,722380.959233,4365960.30471,823.072021484375
11639,722388.696968,4365960.3121,817.4149780273438
11640,722396.434703,4365960.31949,811.7589721679688
11641,722404.172518,4365960.32682,806.1019897460938
11642,722411.910254,4365960.33423,801.8599853515625
11643,722419.64799,4365960.34165,796.2030029296875
11644,722427.385804,4365960.34908,790.5770263671875
11645,722435.123542,4365960.35651,784.9920043945312
11646,722442.861358,4365960.36396,779.448974609375
