grid_cod,POINT_X,POINT_Y,Value
12007,722620.824237,4365968.24368,4
12008,722628.562058,4365968.25131,4
12009,722636.299802,4365968.25895,4
12010,722644.037548,4365968.26651,4
12011,722651.77537,4365968.27417,4
12012,722659.513116,4365968.28182,4
12013,722667.250939,4365968.28949,4
12014,722674.988685,4365968.29717,4
12015,722682.726435,4365968.30477,4
12016,722690.46426,4365968.31246,4
12309,722342.259214,4365975.68157,2
12310,722349.99693,4365975.68893,1
12311,722357.734727,4365975.69621,1
12312,722365.472444,4365975.70358,1
12313,722373.21024,4365975.71095,1
12314,722380.947958,4365975.71833,1
12315,722388.685677,4365975.72572,1
12316,722396.423476,4365975.73304,1
12317,722404.161196,4365975.74045,4
12318,722411.898917,4365975.74786,4
12319,722419.636716,4365975.75528,4
12320,722427.374437,4365975.76271,4
12321,722435.112162,4365975.77007,4
12322,722442.849962,4365975.77752,4
12323,722450.587685,4365975.78497,4
12324,722458.325486,4365975.79243,4
12325,722466.063211,4365975.79989,4
12326,722473.800938,4365975.80729,4
12327,722481.538741,4365975.81478,4
12328,722489.276467,4365975.82227,4
12329,722497.01427,4365975.82976,4
12330,722504.751997,4365975.83727,4
12331,722512.489727,4365975.8447,4
12332,722520.227533,4365975.85223,4
12333,722527.965261,4365975.85976,4
12334,722535.702991,4365975.86729,4
12335,722543.4408,4365975.87476,4
12336,722551.17853,4365975.88231,4
12337,722558.916338,4365975.88987,4
12338,722566.654069,4365975.89744,4
12339,722574.391801,4365975.90501,4
12340,722582.129536,4365975.91252,4
12341,722589.867346,4365975.92011,4
12342,722597.60508,4365975.92771,4
12343,722605.342891,4365975.93531,4
12344,722613.080625,4365975.94293,4
12345,722620.818363,4365975.95047,4
12346,722628.556176,4365975.9581,4
12347,722636.293912,4365975.96574,4
12348,722644.031726,4365975.97338,4
12349,722651.769463,4365975.98103,4
12350,722659.507203,4365975.98861,4
12351,722667.245018,4365975.99628,4
12352,722674.982757,4365976.00396,4
12353,722682.720574,4365976.01164,4
12354,722690.458314,4365976.01933,4
12647,722342.253615,4365983.38834,2
12648,722349.991401,4365983.39569,1
12649,722357.72911,4365983.40305,1
12650,722365.46682,4365983.41041,1
12651,722373.20461,4365983.41771,1
12652,722380.942321,4365983.4251,1
12653,722388.68011,4365983.43249,4
12654,722396.417821,4365983.43989,4
12655,722404.155534,4365983.44729,4
12656,722411.893326,4365983.45463,4
12657,722419.63104,4365983.46205,4
12658,722427.368754,4365983.46948,4
12659,722435.106546,4365983.47692,4
12660,722442.844261,4365983.48436,4
12661,722450.581979,4365983.49174,4
12662,722458.319772,4365983.4992,4
12663,722466.057489,4365983.50666,4
12664,722473.795284,4365983.51414,4
12665,722481.533001,4365983.52162,4
12666,722489.270722,4365983.52904,4
12667,722497.008518,4365983.53654,4
12668,722504.746237,4365983.54404,4
12669,722512.484035,4365983.55156,4
12670,722520.221757,4365983.559,4
12671,722527.959478,4365983.56653,4
12672,722535.697277,4365983.57407,4
12673,722543.434999,4365983.58161,4
12674,722551.172722,4365983.58916,4
12675,722558.910524,4365983.59665,4
12676,722566.648248,4365983.60421,4
12677,722574.385972,4365983.61179,4
12678,722582.123774,4365983.61937,4
12679,722589.861502,4365983.62689,4
12680,722597.599228,4365983.63448,4
12681,722605.337031,4365983.64209,4
12682,722613.074758,4365983.64971,4
12683,722620.812563,4365983.65733,4
12684,722628.550291,4365983.66496,4
12685,722636.288021,4365983.67252,4
12686,722644.025828,4365983.68016,4
12687,722651.763557,4365983.68781,4
12688,722659.501365,4365983.69548,4
12689,722667.239095,4365983.70314,4
12690,722674.976829,4365983.71074,4
12691,722682.714638,4365983.71843,4
12692,722690.45237,4365983.72612,4
12985,722342.248091,4365991.09517,4
12986,722349.985792,4365991.10252,4
